obs_date,hour,minute,curr_temp,demand,spot_price
2018/12/24,3,30,14.5,969.55,36.27
2018/12/24,2,0,15.2,980.83,45.0
2018/12/24,2,30,15.2,972.51,42.36
2018/12/24,1,0,15.7,999.15,65.56
2018/12/24,1,30,15.7,980.51,50.29
2018/12/24,0,0,16.5,1046.74,68.7
2018/12/24,0,30,16.5,1026.91,56.82
2018/12/23,23,0,16.4,1064.42,71.48
2018/12/23,23,30,16.4,1063.83,64.85
2018/12/23,22,0,17.3,1117.95,71.51
2018/12/23,22,30,17.3,1092.59,78.36
2018/12/23,21,0,18.3,1158.26,90.73
2018/12/23,21,30,18.3,1143.99,84.34
2018/12/23,20,0,19.3,1160.75,93.2
2018/12/23,20,30,19.3,1154.04,85.23
2018/12/23,19,0,21.6,1161.28,104.84
2018/12/23,19,30,21.6,1160.35,95.19
2018/12/23,18,0,22.3,1150.6,72.63
2018/12/23,18,30,22.3,1151.99,81.54
2018/12/23,17,0,23.6,1114.9,224.44
2018/12/23,17,30,23.6,1141.73,85.13
2018/12/23,16,0,23.7,1016.11,55.68
2018/12/23,16,30,23.7,1049.03,47.02
2018/12/23,15,0,23.9,1012.08,54.5
2018/12/23,15,30,23.9,1020.55,56.59
2018/12/23,14,0,21.9,967.02,53.59
2018/12/23,14,30,21.9,980.43,54.06
2018/12/23,13,0,23.1,983.35,53.82
2018/12/23,13,30,23.1,965.11,53.23
2018/12/23,12,0,21.1,971.82,53.87
2018/12/23,12,30,21.1,982.59,53.88
2018/12/23,11,0,20.3,1017.35,53.89
2018/12/23,11,30,20.3,988.95,53.83
2018/12/23,10,0,19.3,1066.87,56.34
2018/12/23,10,30,19.3,1039.63,53.89
2018/12/23,9,0,18.2,1106.13,55.17
2018/12/23,9,30,18.2,1076.39,53.9
2018/12/23,8,0,17.6,1069.44,54.8
2018/12/23,8,30,17.6,1085.7,56.09
2018/12/23,7,0,16.4,1034.64,52.57
2018/12/23,7,30,16.4,1048.73,53.15
2018/12/23,6,0,15.1,988.72,53.89
2018/12/23,6,30,15.1,1009.75,53.22
2018/12/23,5,0,13.7,951.91,53.89
2018/12/23,5,30,13.7,969.18,53.89
2018/12/23,4,0,13.6,941.68,47.09
2018/12/23,4,30,13.6,954.09,53.89
2018/12/23,3,0,12.9,941.31,49.93
2018/12/23,3,30,12.9,932.97,47.87
2018/12/23,2,0,13.2,944.25,54.58
2018/12/23,2,30,13.2,946.69,58.93
2018/12/23,1,0,12.4,951.48,53.91
2018/12/23,1,30,12.4,935.87,57.19
2018/12/23,0,0,12.9,971.92,53.92
2018/12/23,0,30,12.9,955.76,56.06
