date,hour,minute,temp,demand,spot
4/12/18,19,30,22.7,8321.94,86.96
4/12/18,20,0,21.77,8219.88,84.51
4/12/18,20,30,21.77,8006.62,81.38
4/12/18,21,0,20.81,7790.75,83.08
4/12/18,21,30,20.81,7722.12,82.07
4/12/18,22,0,19.15,7528.76,68.46
4/12/18,22,30,19.15,7466.78,73.25
4/12/18,23,0,19.97,7363.74,77.86
4/12/18,23,30,19.97,7225.53,76.36
5/12/18,0,0,19.43,7085.92,72.19
5/12/18,0,30,19.43,6965.19,62.36
5/12/18,1,0,18.48,6739.55,59.5
5/12/18,1,30,18.48,6467.92,55.08
5/12/18,2,0,18.66,6245.47,55.49
5/12/18,2,30,18.66,6082.05,52.02
5/12/18,3,0,17.96,6035.68,52.09
5/12/18,3,30,17.96,6038.02,54.81
5/12/18,4,0,17.53,6102.91,56.33
5/12/18,4,30,17.53,6374.49,63.66
5/12/18,5,0,17.3,6556.95,55.49
5/12/18,5,30,17.3,7063.56,74.41
5/12/18,6,0,18.57,7485.86,68.54
5/12/18,6,30,18.57,7743.09,81.93
5/12/18,7,0,19.85,7938.23,85.73
5/12/18,7,30,19.85,8031.19,68.51
5/12/18,8,0,21.46,7984.16,64.34
5/12/18,8,30,21.46,8082.96,80.37
5/12/18,9,0,22.66,7895.07,69.92
5/12/18,9,30,22.66,7777.69,76.81
5/12/18,10,0,23.95,7969.2,91.71
5/12/18,10,30,23.95,7935.59,96.51
5/12/18,11,0,25.09,7959.88,106.12
5/12/18,11,30,25.09,7847.28,96.77
5/12/18,12,0,25.54,7859.67,98.37
5/12/18,12,30,25.54,7811.3,100.27
5/12/18,13,0,25.8,7859.73,89.31
5/12/18,13,30,25.8,7856.11,101.46
5/12/18,14,0,26.44,7869.58,122.72
5/12/18,14,30,26.44,7926.01,88.52
5/12/18,15,0,27.03,8069.38,133.92
5/12/18,15,30,27.03,8093.35,93.34
5/12/18,16,0,27.33,8225.81,94.12
5/12/18,16,30,27.33,8275.78,90.47
5/12/18,17,0,24.96,8370.61,100.62
5/12/18,17,30,24.96,8287.53,87.09
5/12/18,18,0,24.34,8279.78,73.59
5/12/18,18,30,24.34,8204.81,63.48
5/12/18,19,0,22.5,8209.24,78.41
5/12/18,19,30,22.5,8248.67,79
5/12/18,20,0,21.59,8133.85,73.91
5/12/18,20,30,21.59,7981.67,61.72
5/12/18,21,0,20.77,7751.12,66.69
5/12/18,21,30,20.77,7674.23,66.32
5/12/18,22,0,20.13,7567.9,70.13
5/12/18,22,30,20.13,7500.05,65.35
5/12/18,23,0,19.26,7377.67,68.17
5/12/18,23,30,19.26,7324.59,73.73
6/12/18,0,0,18.83,7206.64,78.23
6/12/18,0,30,18.83,6987.19,64.82
6/12/18,1,0,18.5,6788.94,59.33
6/12/18,1,30,18.5,6566.1,59.95
6/12/18,2,0,17.84,6379.52,56.83
6/12/18,2,30,17.84,6215.11,53.53
6/12/18,3,0,17.24,6151.91,51.2
6/12/18,3,30,17.24,6127.39,45.95
6/12/18,4,0,16.28,6226.06,51.94
6/12/18,4,30,16.28,6437.77,58.82
6/12/18,5,0,16.37,6602.01,55.95
6/12/18,5,30,16.37,7058.43,59.34
6/12/18,6,0,18.17,7489.63,59.87
6/12/18,6,30,18.17,7758.77,60.49
6/12/18,7,0,19.13,7926.74,58.1
6/12/18,7,30,19.13,8008.4,58.56
6/12/18,8,0,21.66,8015.98,70.3
6/12/18,8,30,21.66,8075.86,79.71
6/12/18,9,0,23.03,8080.26,78.47
6/12/18,9,30,23.03,8052.34,76.77
6/12/18,10,0,24.18,7999.8,71.37
6/12/18,10,30,24.18,8046.04,73.61
6/12/18,11,0,25.67,8059.41,66.22
6/12/18,11,30,25.67,8050.24,62.42
6/12/18,12,0,26.6,7977.63,62.39
6/12/18,12,30,26.6,8041.01,64.86
6/12/18,13,0,27.9,8057.17,72.63
6/12/18,13,30,27.9,8137.79,72.96
6/12/18,14,0,28,8087.14,65.12
6/12/18,14,30,28,8177.63,59.03
6/12/18,15,0,28.27,8328.27,64.82
6/12/18,15,30,28.27,8476.79,68.4
6/12/18,16,0,28.7,8591.26,83.31
6/12/18,16,30,28.7,8666.31,80.94
6/12/18,17,0,27.37,8838.54,97.26
6/12/18,17,30,27.37,8776.71,109.15
6/12/18,18,0,26.37,8796.06,89.17
6/12/18,18,30,26.37,8666.4,73.29
6/12/18,19,0,25.6,8608.08,85.74
6/12/18,19,30,25.6,8631.73,76.89
6/12/18,20,0,22.8,8611.74,74.09
6/12/18,20,30,22.8,8405.55,62.29
6/12/18,21,0,21.59,8078.9,60.81
6/12/18,21,30,21.59,8017.06,67.36
6/12/18,22,0,22,7878.31,62.24
6/12/18,22,30,22,7801.54,69.25
6/12/18,23,0,19.31,7644.96,63.24
6/12/18,23,30,19.31,7460.81,61.46
7/12/18,0,0,18.43,7280.97,58.91
7/12/18,0,30,18.43,7140.42,57.27
7/12/18,1,0,18.83,6933.99,55.06
7/12/18,1,30,18.83,6622.3,58.09
7/12/18,2,0,17.69,6429.34,55.72
7/12/18,2,30,17.69,6242.78,51.38
7/12/18,3,0,16.9,6174.84,51.87
7/12/18,3,30,16.9,6135.79,49.36
7/12/18,4,0,16.63,6204.76,57.65
7/12/18,4,30,16.63,6462.35,55.79
7/12/18,5,0,16.13,6587.94,56.08
7/12/18,5,30,16.13,7073.07,60.24
7/12/18,6,0,17.77,7429.98,61.67
7/12/18,6,30,17.77,7758.23,73.81
7/12/18,7,0,19.88,7995.77,88.41
7/12/18,7,30,19.88,8049.84,86.51
7/12/18,8,0,22.13,7967.05,73.95
7/12/18,8,30,22.13,8029.25,78
7/12/18,9,0,24.23,8080.55,93.34
7/12/18,9,30,24.23,8091.1,80
7/12/18,10,0,25.58,8022.91,80.66
7/12/18,10,30,25.58,8064.83,87.29
7/12/18,11,0,26.8,7993,78.37
7/12/18,11,30,26.8,7957.62,76.99
7/12/18,12,0,27.13,8016.02,89.05
7/12/18,12,30,27.13,8069.81,80.61
7/12/18,13,0,29.05,8114.51,90.34
7/12/18,13,30,29.05,8209.85,118.39
7/12/18,14,0,29.29,8329.46,151.86
7/12/18,14,30,29.29,8409.85,198.27
7/12/18,15,0,29.04,8593.45,60.97
7/12/18,15,30,29.04,8766.45,67.28
7/12/18,16,0,30.15,8932.91,71.55
7/12/18,16,30,30.15,9022.13,140.44
7/12/18,17,0,28.39,9065.07,73.99
7/12/18,17,30,28.39,8889.18,98.86
7/12/18,18,0,27.53,8869.88,131.41
7/12/18,18,30,27.53,8695.17,115.83
7/12/18,19,0,26.43,8595.79,81.19
7/12/18,19,30,26.43,8574.81,86.46
7/12/18,20,0,23.37,8499.58,73.18
7/12/18,20,30,23.37,8324.74,62.47
7/12/18,21,0,22.21,8127.6,61.22
7/12/18,21,30,22.21,8069.27,64.15
7/12/18,22,0,22.63,7933.81,59.33
7/12/18,22,30,22.63,7919.97,85.91
7/12/18,23,0,20.9,7695.33,74.49
7/12/18,23,30,20.9,7542.45,71.32
8/12/18,0,0,19.79,7386.04,64.25
8/12/18,0,30,19.79,7174.87,63.79
8/12/18,1,0,19.9,6978.67,64.03
8/12/18,1,30,19.9,6663.76,56.6
8/12/18,2,0,18.51,6461.25,57.19
8/12/18,2,30,18.51,6333.38,55.12
8/12/18,3,0,18.04,6242.62,57.97
8/12/18,3,30,18.04,6206.57,58.36
8/12/18,4,0,17.45,6213.03,60.65
8/12/18,4,30,17.45,6301.14,60.45
8/12/18,5,0,16.39,6295.28,56.84
8/12/18,5,30,16.39,6510.02,58.45
8/12/18,6,0,18.61,6563.39,52.54
8/12/18,6,30,18.61,6774.91,58.63
8/12/18,7,0,21.5,6939.48,60.06
8/12/18,7,30,21.5,7190.67,62.42
8/12/18,8,0,23.17,7336.26,67.62
8/12/18,8,30,23.17,7434.55,71.51
8/12/18,9,0,24.81,7352.85,66.68
8/12/18,9,30,24.81,7379.28,64.8
8/12/18,10,0,27.25,7335.15,65.82
8/12/18,10,30,27.25,7380.48,67.18
8/12/18,11,0,28.19,7471.17,71.47
8/12/18,11,30,28.19,7551.24,72.99
8/12/18,12,0,28.67,7617.87,72.67
8/12/18,12,30,28.67,7740.81,80.3
8/12/18,13,0,29.65,7847.95,87.58
8/12/18,13,30,29.65,8001.06,90.18
8/12/18,14,0,29.44,8089.83,80.73
8/12/18,14,30,29.44,8267.57,81.58
8/12/18,15,0,29.74,8502.13,90.79
8/12/18,15,30,29.74,8674.2,88.09
8/12/18,16,0,30.63,8839.39,81.24
8/12/18,16,30,30.63,8897.06,84.65
8/12/18,17,0,28.71,8925.59,85.37
8/12/18,17,30,28.71,8852.67,85.62
8/12/18,18,0,27.6,8795.56,89.42
8/12/18,18,30,27.6,8740.39,87.93
8/12/18,19,0,26.93,8578.36,84.56
8/12/18,19,30,26.93,8539.78,79.95
8/12/18,20,0,23.84,8477.63,81.63
8/12/18,20,30,23.84,8303.86,77.58
8/12/18,21,0,22.91,8044,73.64
8/12/18,21,30,22.91,7981.64,73.33
8/12/18,22,0,23.18,7833.41,64.9
8/12/18,22,30,23.18,7715.11,61.87
8/12/18,23,0,21.59,7530.57,62.52
8/12/18,23,30,21.59,7325.27,60.03
9/12/18,0,0,21.07,7158.63,60.08
9/12/18,0,30,21.07,6984.8,64.5
9/12/18,1,0,20.03,6780.35,63.16
9/12/18,1,30,20.03,6526.85,63.39
9/12/18,2,0,19.51,6259.56,56.22
9/12/18,2,30,19.51,6140.05,59.13
9/12/18,3,0,19.01,6051.53,59.23
9/12/18,3,30,19.01,6050.86,59.64
9/12/18,4,0,18.08,6042.61,59.41
9/12/18,4,30,18.08,6134.63,56.13
9/12/18,5,0,18.34,6114.41,62.57
9/12/18,5,30,18.34,6203.02,48.01
9/12/18,6,0,20.61,6285.19,52.14
9/12/18,6,30,20.61,6471.92,53.18
9/12/18,7,0,22.48,6675.87,56.05
9/12/18,7,30,22.48,6856.14,60.42
9/12/18,8,0,24.47,7057.75,63.29
9/12/18,8,30,24.47,7198.11,64.82
9/12/18,9,0,25.8,7343.73,69.82
9/12/18,9,30,25.8,7439.04,59.25
9/12/18,10,0,28.05,7503.51,59.89
9/12/18,10,30,28.05,7605.99,60.35
9/12/18,11,0,28.97,7540.57,63.45
9/12/18,11,30,28.97,7565.76,62.51
9/12/18,12,0,29.99,7722.77,70.28
9/12/18,12,30,29.99,7878.24,62.21
9/12/18,13,0,31.08,8041.64,74.18
9/12/18,13,30,31.08,8241.82,72.57
9/12/18,14,0,29.64,8406.85,75.14
9/12/18,14,30,29.64,8463.37,80.23
9/12/18,15,0,29.64,8614.06,79.5
9/12/18,15,30,29.64,8798.16,86.23
9/12/18,16,0,31.48,9010.1,86.87
9/12/18,16,30,31.48,9128.08,87.06
9/12/18,17,0,28.84,9296.42,109.37
9/12/18,17,30,28.84,9329.88,113.08
9/12/18,18,0,27.34,9222.4,101
9/12/18,18,30,27.34,9027.11,94.12
9/12/18,19,0,26.85,8829.41,93.47
9/12/18,19,30,26.85,8775.84,94.97
9/12/18,20,0,23.49,8659.42,89.65
9/12/18,20,30,23.49,8456.94,81.33
9/12/18,21,0,22.01,8222.47,80.68
9/12/18,21,30,22.01,8006.68,77.54
9/12/18,22,0,23.35,7779.97,70.46
9/12/18,22,30,23.35,7628.78,75.01
9/12/18,23,0,21.01,7429.93,69.86
9/12/18,23,30,21.01,7196.5,64
10/12/18,0,0,20.39,7016.76,68.63
10/12/18,0,30,20.39,6948.27,73.25
10/12/18,1,0,22.03,6790.59,68.29
10/12/18,1,30,22.03,6586.58,76.4
10/12/18,2,0,19.46,6417.82,54.93
10/12/18,2,30,19.46,6288.93,52.73
10/12/18,3,0,18.69,6254.94,52.49
10/12/18,3,30,18.69,6241.64,52.21
10/12/18,4,0,20.2,6329.12,54.34
10/12/18,4,30,20.2,6571.16,67.27
10/12/18,5,0,18.21,6719.84,58.56
10/12/18,5,30,18.21,7209.32,65.66
10/12/18,6,0,19.51,7719.19,70.48
10/12/18,6,30,19.51,8044.71,83.1
10/12/18,7,0,22.48,8315.13,98.26
10/12/18,7,30,22.48,8460.74,99.48
10/12/18,8,0,23.33,8539.89,87.22
10/12/18,8,30,23.33,8690.51,89.06
10/12/18,9,0,25.06,8676.4,86.64
10/12/18,9,30,25.06,8736.49,89.88
10/12/18,10,0,26.5,8925.1,95.48
10/12/18,10,30,26.5,8988.55,94.11
10/12/18,11,0,27.6,8896.31,81.58
10/12/18,11,30,27.6,8919,86.52
10/12/18,12,0,28.8,8999.68,91.26
10/12/18,12,30,28.8,9158.89,92.69
10/12/18,13,0,29.48,9169.84,93.95
10/12/18,13,30,29.48,9266.52,140.17
10/12/18,14,0,29.79,9250.93,88.53
10/12/18,14,30,29.79,9278.53,99.02
10/12/18,15,0,29.79,9280.57,97.9
10/12/18,15,30,29.79,9358.85,99.61
10/12/18,16,0,30.1,9527.68,145.14
10/12/18,16,30,30.1,9486.78,91.88
10/12/18,17,0,28.09,9544.82,102.18
10/12/18,17,30,28.09,9406.99,97.04
10/12/18,18,0,26.46,9300.32,92.59
10/12/18,18,30,26.46,9089.92,89.12
10/12/18,19,0,25,8918.08,94.1
10/12/18,19,30,25,8894.21,99.66
10/12/18,20,0,23.43,8720.91,95.11
10/12/18,20,30,23.43,8557.93,99.28
10/12/18,21,0,22.7,8280.47,79.8
10/12/18,21,30,22.7,8216.86,74.59
10/12/18,22,0,23,8024.51,65.15
10/12/18,22,30,23,7920.04,83.06
10/12/18,23,0,21.43,7767.23,77.21
10/12/18,23,30,21.43,7537.45,72.58
11/12/18,0,0,21,7404.04,70.08
11/12/18,0,30,21,7190.41,66.33
11/12/18,1,0,21.88,7051.99,68.29
11/12/18,1,30,21.88,6786.49,59.26
11/12/18,2,0,20.31,6522.54,53.07
11/12/18,2,30,20.31,6383.57,57.51
11/12/18,3,0,19.63,6332.33,55.8
11/12/18,3,30,19.63,6329.52,56.34
11/12/18,4,0,20.45,6415.45,64.06
11/12/18,4,30,20.45,6675.95,70.62
11/12/18,5,0,19.04,6844.81,61.29
11/12/18,5,30,19.04,7325.52,77.09
11/12/18,6,0,19.7,7699.64,80.16
11/12/18,6,30,19.7,8002.78,103.28
11/12/18,7,0,20.78,8227.68,98.23
11/12/18,7,30,20.78,8341.22,112.72
11/12/18,8,0,22.11,8361.42,98.54
11/12/18,8,30,22.11,8451.09,122.36
11/12/18,9,0,23.19,8389.09,98.61
11/12/18,9,30,23.19,8408.7,91.73
11/12/18,10,0,22.98,8452.71,106.42
11/12/18,10,30,22.98,8487.81,105.66
11/12/18,11,0,24.99,8557.76,182.02
11/12/18,11,30,24.99,8583.97,185.67
11/12/18,12,0,25.46,8532.78,123
11/12/18,12,30,25.46,8517.64,164.3
11/12/18,13,0,23.55,8517.94,116.43
11/12/18,13,30,23.55,8518,120.83
11/12/18,14,0,25.61,8414.43,105
11/12/18,14,30,25.61,8458.55,108.31
11/12/18,15,0,25.79,8532.46,130.42
11/12/18,15,30,25.79,8533.06,123.94
11/12/18,16,0,23.93,8558.42,142.73
11/12/18,16,30,23.93,8621.58,119.7
11/12/18,17,0,24.16,8621.5,163.26
11/12/18,17,30,24.16,8491.88,120.61
11/12/18,18,0,23.51,8496.82,166.11
11/12/18,18,30,23.51,8362.75,145.7
11/12/18,19,0,21.88,8326.04,111.27
11/12/18,19,30,21.88,8346.17,108.62
11/12/18,20,0,21.51,8320.44,105.22
11/12/18,20,30,21.51,8183.73,104.75
11/12/18,21,0,20.94,8001.81,104.82
11/12/18,21,30,20.94,7917.65,123.5
11/12/18,22,0,20.63,7788.15,93.75
11/12/18,22,30,20.63,7732.77,92.15
11/12/18,23,0,20.01,7589.37,73.11
11/12/18,23,30,20.01,7427.32,64.16
12/12/18,0,0,20.03,7352.98,67.72
12/12/18,0,30,20.03,7181.11,75.01
12/12/18,1,0,20.05,7013.73,83.34
12/12/18,1,30,20.05,6772.56,77.87
12/12/18,2,0,19.57,6518.65,71.28
12/12/18,2,30,19.57,6408.69,79.97
12/12/18,3,0,19.19,6345.47,83.32
12/12/18,3,30,19.19,6404.03,83.98
12/12/18,4,0,18.85,6399.22,84.03
12/12/18,4,30,18.85,6620.2,83.67
12/12/18,5,0,18.44,6739.57,76.56
12/12/18,5,30,18.44,7257.32,85.44
12/12/18,6,0,19.17,7704.09,85
12/12/18,6,30,19.17,7984.32,104.08
12/12/18,7,0,20.23,8212.96,109.16
12/12/18,7,30,20.23,8307.42,93.96
12/12/18,8,0,21.83,8363.51,106.75
12/12/18,8,30,21.83,8427.12,133.71
12/12/18,9,0,23.04,8403.71,100.79
12/12/18,9,30,23.04,8421.5,101.03
12/12/18,10,0,23.25,8436.82,103.96
12/12/18,10,30,23.25,8409.64,113.59
12/12/18,11,0,25.19,8336.16,96.26
12/12/18,11,30,25.19,8310.88,86.39
12/12/18,12,0,26.3,8376.08,91.96
12/12/18,12,30,26.3,8466.53,159.39
12/12/18,13,0,25.5,8483.73,258.28
12/12/18,13,30,25.5,8455.5,166.71
12/12/18,14,0,26.41,8421.08,134.13
12/12/18,14,30,26.41,8435.2,144.26
12/12/18,15,0,27.26,8508.37,94.96
12/12/18,15,30,27.26,8620.78,125.48
12/12/18,16,0,26.78,8727.99,92.21
12/12/18,16,30,26.78,8709.6,151.6
12/12/18,17,0,26.39,8765.57,103.84
12/12/18,17,30,26.39,8617.63,82.63
12/12/18,18,0,25.17,8547.29,139.06
12/12/18,18,30,25.17,8458.62,140.09
12/12/18,19,0,24.4,8449.85,107.65
12/12/18,19,30,24.4,8486.98,105.92
12/12/18,20,0,23.07,8425.16,109.87
12/12/18,20,30,23.07,8315.82,105.86
12/12/18,21,0,22.46,8094.73,97.24
12/12/18,21,30,22.46,7983.49,87.18
12/12/18,22,0,22.25,7835.17,77.5
12/12/18,22,30,22.25,7817.05,73.88
12/12/18,23,0,21.73,7756.43,73.54
12/12/18,23,30,21.73,7526.33,64.62
13/12/18,0,0,21.24,7353.56,64.34
13/12/18,0,30,21.24,7155.83,61.65
13/12/18,1,0,21.15,7059.51,68.87
13/12/18,1,30,21.15,6817.59,64.93
13/12/18,2,0,20.34,6566.54,51.96
13/12/18,2,30,20.34,6428.66,56.49
13/12/18,3,0,19.97,6379.96,70.01
13/12/18,3,30,19.97,6344.48,73.92
13/12/18,4,0,20.3,6420.38,78.56
13/12/18,4,30,20.3,6649.79,92.83
13/12/18,5,0,19.96,6866.7,92.34
13/12/18,5,30,19.96,7355.48,96.85
13/12/18,6,0,20.36,7736.13,138.43
13/12/18,6,30,20.36,8029.66,102.4
13/12/18,7,0,21.58,8352.33,123.62
13/12/18,7,30,21.58,8535.02,101.43
13/12/18,8,0,22.6,8538.32,142.59
13/12/18,8,30,22.6,8649.34,132.4
13/12/18,9,0,24.11,8701.89,106.72
13/12/18,9,30,24.11,8752.14,104.99
13/12/18,10,0,24.63,8820.13,105
13/12/18,10,30,24.63,8743.62,110.66
13/12/18,11,0,25.43,8665.36,101.47
13/12/18,11,30,25.43,8699.79,92.3
13/12/18,12,0,26.76,8772.4,82.31
13/12/18,12,30,26.76,8645.11,76.47
13/12/18,13,0,28.1,8869.01,99.3
13/12/18,13,30,28.1,9035.68,137.22
13/12/18,14,0,28.07,9157.79,248.14
13/12/18,14,30,28.07,9345.34,123.82
13/12/18,15,0,26.33,9414.01,109.39
13/12/18,15,30,26.33,9399.11,107.35
13/12/18,16,0,25.1,9419.78,119.98
13/12/18,16,30,25.1,9455.18,139.68
13/12/18,17,0,24.14,9491.72,115.73
13/12/18,17,30,24.14,9316.57,91.05
13/12/18,18,0,22.76,9179.66,103.3
13/12/18,18,30,22.76,9121.06,134.81
13/12/18,19,0,20.48,8897.06,95.92
13/12/18,19,30,20.48,8761.63,90.05
13/12/18,20,0,21.11,8594.84,89.22
13/12/18,20,30,21.11,8406.65,84.38
13/12/18,21,0,20.93,8207.44,77.09
13/12/18,21,30,20.93,8131.43,84.95
13/12/18,22,0,19.55,7959.37,66.23
13/12/18,22,30,19.55,7861.11,81.9
13/12/18,23,0,19.54,7671.54,67.09
13/12/18,23,30,19.54,7542.88,66.92
14/12/18,0,0,19,7366.55,58.07
14/12/18,0,30,19,7189.29,59.7
14/12/18,1,0,18.45,6992.96,57.8
14/12/18,1,30,18.45,6694.97,45.72
14/12/18,2,0,18.46,6490.16,52.49
14/12/18,2,30,18.46,6339.16,48.94
14/12/18,3,0,18.53,6345.65,57.36
14/12/18,3,30,18.53,6311.54,55.75
14/12/18,4,0,18.25,6342.74,64.05
14/12/18,4,30,18.25,6598.98,58.1
14/12/18,5,0,18.2,6878.86,60.88
14/12/18,5,30,18.2,7325.03,69.27
14/12/18,6,0,18.97,7766.74,85.11
14/12/18,6,30,18.97,8073.12,133.41
14/12/18,7,0,19.45,8312.04,93.5
14/12/18,7,30,19.45,8485.88,83.7
14/12/18,8,0,21.64,8559.08,92.63
14/12/18,8,30,21.64,8698.96,105.62
14/12/18,9,0,22.67,8824.29,142.77
14/12/18,9,30,22.67,8803.28,116.65
14/12/18,10,0,21.68,8906.7,99.17
14/12/18,10,30,21.68,8795.31,77.34
14/12/18,11,0,24.29,8761.87,70.84
14/12/18,11,30,24.29,8545.06,69.68
14/12/18,12,0,25.03,8417.85,69.26
14/12/18,12,30,25.03,8549.21,86.1
14/12/18,13,0,24.43,8692.06,117.54
14/12/18,13,30,24.43,8662.26,88.78
14/12/18,14,0,26.23,8708.04,127.59
14/12/18,14,30,26.23,8690.08,130.13
14/12/18,15,0,26.27,8646.28,107.02
14/12/18,15,30,26.27,8586.45,95.93
14/12/18,16,0,22.8,8695.71,69.03
14/12/18,16,30,22.8,8659.02,86.32
14/12/18,17,0,24.04,8485.86,83.62
14/12/18,17,30,24.04,8387.31,82.19
14/12/18,18,0,23.43,8330.59,80.83
14/12/18,18,30,23.43,8244.24,82.39
14/12/18,19,0,22.15,8157.41,83.73
14/12/18,19,30,22.15,8255.32,80.66
14/12/18,20,0,21.51,8236.4,87.29
14/12/18,20,30,21.51,8167.64,90.64
14/12/18,21,0,21.04,7964.73,82.69
14/12/18,21,30,21.04,7949.18,94.02
14/12/18,22,0,19.85,7837.4,79.07
14/12/18,22,30,19.85,7851.01,98.86
14/12/18,23,0,20.46,7718.65,101.79
14/12/18,23,30,20.46,7536.88,100.45
15/12/18,0,0,20.31,7400.02,98.99
15/12/18,0,30,20.31,7181.38,94.6
15/12/18,1,0,19.28,6998.91,80.9
15/12/18,1,30,19.28,6716.25,80.48
15/12/18,2,0,19.83,6463.14,84.23
15/12/18,2,30,19.83,6296.05,87.8
15/12/18,3,0,19.51,6216.36,86.09
15/12/18,3,30,19.51,6209.9,83.56
15/12/18,4,0,18.03,6219.96,85.9
15/12/18,4,30,18.03,6296.24,86.16
15/12/18,5,0,19.16,6369.58,77.98
15/12/18,5,30,19.16,6563.06,72.87
15/12/18,6,0,20.13,6736.04,73.37
15/12/18,6,30,20.13,7022.28,92.91
15/12/18,7,0,21.03,7219.04,100.49
15/12/18,7,30,21.03,7526.06,106.5
15/12/18,8,0,23.57,7674.95,99.63
15/12/18,8,30,23.57,7886.88,116.29
15/12/18,9,0,25.6,7935.14,101.8
15/12/18,9,30,25.6,7935.37,115.59
15/12/18,10,0,25.85,7959.6,97.35
15/12/18,10,30,25.85,8011.69,103.63
15/12/18,11,0,27.57,8163.35,115.66
15/12/18,11,30,27.57,8145.14,106.29
15/12/18,12,0,28.17,8321.68,111.84
15/12/18,12,30,28.17,8385.65,109.21
15/12/18,13,0,27.73,8372.45,105.85
15/12/18,13,30,27.73,8532.45,107.41
15/12/18,14,0,28.74,8642.9,99.67
15/12/18,14,30,28.74,8785.37,95
15/12/18,15,0,28.63,8826.61,88.36
15/12/18,15,30,28.63,8947.18,94.16
15/12/18,16,0,28.5,8818.32,104.57
15/12/18,16,30,28.5,8564.74,91.23
15/12/18,17,0,27.17,8371.75,100.96
15/12/18,17,30,27.17,8250.17,94.2
15/12/18,18,0,26.9,8292.96,94.66
15/12/18,18,30,26.9,8182.1,93.96
15/12/18,19,0,26.05,8023.17,99
15/12/18,19,30,26.05,8077.66,105.18
15/12/18,20,0,24.04,8073.35,108.87
15/12/18,20,30,24.04,7975.81,106.77
15/12/18,21,0,23.67,7857.64,108.31
15/12/18,21,30,23.67,7681.15,104.52
15/12/18,22,0,22.48,7533.12,87.74
15/12/18,22,30,22.48,7506.08,87.43
15/12/18,23,0,22.31,7260.63,81.75
15/12/18,23,30,22.31,7067.81,77.04
16/12/18,0,0,21.03,6936.02,72.5
16/12/18,0,30,21.03,6823.36,79.4
16/12/18,1,0,19.8,6681.88,85.58
16/12/18,1,30,19.8,6429.11,79.09
16/12/18,2,0,20.19,6251.28,90.16
16/12/18,2,30,20.19,6184.55,82.86
16/12/18,3,0,19.84,6094.73,76.07
16/12/18,3,30,19.84,6108,76.16
16/12/18,4,0,18.1,6073.79,72.24
16/12/18,4,30,18.1,6067.72,71.46
16/12/18,5,0,19.21,6044.26,63.89
16/12/18,5,30,19.21,6115.84,60.21
16/12/18,6,0,20.71,6268.35,59.33
16/12/18,6,30,20.71,6502.93,69.94
16/12/18,7,0,22.33,6702.35,66.74
16/12/18,7,30,22.33,6909.42,81.15
16/12/18,8,0,24.26,7154.57,95.39
16/12/18,8,30,24.26,7383.09,100.83
16/12/18,9,0,25.7,7495.79,91.92
16/12/18,9,30,25.7,7581.64,87.07
16/12/18,10,0,28.1,7692.51,84.08
16/12/18,10,30,28.1,7776.59,79.14
16/12/18,11,0,26.67,7912.19,84.42
16/12/18,11,30,26.67,7972.72,72.93
16/12/18,12,0,27.89,8152.02,77.55
16/12/18,12,30,27.89,8266.78,79.01
16/12/18,13,0,30.2,8390.86,83.24
16/12/18,13,30,30.2,8575.19,90.41
16/12/18,14,0,28.07,8687.46,89.37
16/12/18,14,30,28.07,8817.09,98.96
16/12/18,15,0,26.47,8982.86,102.78
16/12/18,15,30,26.47,8971.6,108.35
16/12/18,16,0,28.73,9018.61,122.9
16/12/18,16,30,28.73,9058.73,101.92
16/12/18,17,0,26.26,9187.92,106.66
16/12/18,17,30,26.26,9041.25,101.55
16/12/18,18,0,24.81,8942.04,103.65
16/12/18,18,30,24.81,8809.73,104.11
16/12/18,19,0,25.2,8716.66,109.41
16/12/18,19,30,25.2,8685.81,102.95
16/12/18,20,0,22.29,8693.84,108.97
16/12/18,20,30,22.29,8577.52,107.18
16/12/18,21,0,21.51,8340.56,98.69
16/12/18,21,30,21.51,8134.57,91.74
16/12/18,22,0,21.45,7895.73,77.88
16/12/18,22,30,21.45,7735.29,78.53
16/12/18,23,0,20.51,7491.73,73.56
16/12/18,23,30,20.51,7242.72,77.23
17/12/18,0,0,20.01,7142.74,75.62
17/12/18,0,30,20.01,7023.03,85.23
17/12/18,1,0,19.2,6796.88,71.18
17/12/18,1,30,19.2,6498.3,66.16
17/12/18,2,0,19.33,6396.41,73.64
17/12/18,2,30,19.33,6306.49,75.21
17/12/18,3,0,18.77,6253.1,78.54
17/12/18,3,30,18.77,6240.24,80.64
17/12/18,4,0,17.83,6312.62,80.59
17/12/18,4,30,17.83,6480.86,77.35
17/12/18,5,0,18.26,6658.56,63.84
17/12/18,5,30,18.26,7156.39,75.1
17/12/18,6,0,20.13,7562.18,79.13
17/12/18,6,30,20.13,7925.84,95.93
17/12/18,7,0,22.65,8270.15,106.25
17/12/18,7,30,22.65,8528.87,91.13
17/12/18,8,0,23.87,8661.35,94.95
17/12/18,8,30,23.87,8813.22,101.76
17/12/18,9,0,25.63,8893.78,108.67
17/12/18,9,30,25.63,8927.62,95.41
17/12/18,10,0,26.83,8991.82,96.15
17/12/18,10,30,26.83,9027.73,107.94
17/12/18,11,0,27.8,9072.87,108.82
17/12/18,11,30,27.8,9147.44,111.3
17/12/18,12,0,28.4,9208.38,114.24
