obs_date,hour,minute,curr_temp,demand,spot_price
2018/12/25,4,30,13.8,3596.05,34.71
2018/12/25,3,0,14.2,3625.97,36.0
2018/12/25,3,30,14.2,3581.22,40.05
2018/12/25,2,0,15.9,3809.9,40.74
2018/12/25,2,30,15.9,3686.72,36.76
2018/12/25,1,0,16.1,4104.93,59.9
2018/12/25,1,30,16.1,3970.74,51.8
2018/12/25,0,0,17.3,4562.41,99.25
2018/12/25,0,30,17.3,4293.29,60.6
2018/12/24,23,0,20.4,4539.14,75.34
2018/12/24,23,30,20.4,4638.31,100.1
2018/12/24,22,0,19.0,4823.94,83.19
2018/12/24,22,30,19.0,4685.02,105.11
2018/12/24,21,0,23.5,5217.43,81.22
2018/12/24,21,30,23.5,5008.29,70.45
2018/12/24,20,0,25.7,5674.78,172.35
2018/12/24,20,30,25.7,5370.85,107.91
2018/12/24,19,0,30.6,6118.32,243.59
2018/12/24,19,30,30.6,5957.35,170.38
2018/12/24,18,0,32.2,6227.99,162.19
2018/12/24,18,30,32.2,6179.9,246.93
2018/12/24,17,0,33.0,6233.21,218.36
2018/12/24,17,30,33.0,6196.66,152.73
2018/12/24,16,0,32.8,5881.91,149.86
2018/12/24,16,30,32.8,6064.22,159.97
2018/12/24,15,0,32.3,5408.72,130.09
2018/12/24,15,30,32.3,5644.06,145.76
2018/12/24,14,0,32.3,5039.07,108.51
2018/12/24,14,30,32.3,5201.77,77.85
2018/12/24,13,0,31.3,4741.99,69.3
2018/12/24,13,30,31.3,4850.69,95.62
2018/12/24,12,0,30.6,4499.02,61.52
2018/12/24,12,30,30.6,4633.12,59.99
2018/12/24,11,0,29.6,4346.82,54.75
2018/12/24,11,30,29.6,4430.84,56.27
2018/12/24,10,0,28.3,4231.73,49.62
2018/12/24,10,30,28.3,4271.38,54.42
2018/12/24,9,0,26.2,4204.65,52.56
2018/12/24,9,30,26.2,4232.48,52.62
2018/12/24,8,0,23.5,4191.44,53.29
2018/12/24,8,30,23.5,4207.21,57.74
