time,latitude,longitude,tasmin_djf
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-18.13897349,106.875,1.5777588
2050-01-01T12:00:00Z,-18.13897349,109.6875,1.5853271
2050-01-01T12:00:00Z,-18.13897349,112.5,1.6204224
2050-01-01T12:00:00Z,-18.13897349,115.3125,1.6630249
2050-01-01T12:00:00Z,-18.13897349,118.125,1.7257385
2050-01-01T12:00:00Z,-18.13897349,120.9375,1.908905
2050-01-01T12:00:00Z,-18.13897349,123.75,2.465271
2050-01-01T12:00:00Z,-18.13897349,126.5625,2.6053467
2050-01-01T12:00:00Z,-18.13897349,129.375,2.5864258
2050-01-01T12:00:00Z,-18.13897349,132.1875,2.5803223
2050-01-01T12:00:00Z,-18.13897349,135.0,2.6266174
2050-01-01T12:00:00Z,-18.13897349,137.8125,2.5672302
2050-01-01T12:00:00Z,-18.13897349,140.625,2.3288574
2050-01-01T12:00:00Z,-18.13897349,143.4375,2.4440002
2050-01-01T12:00:00Z,-18.13897349,146.25,2.2302856
2050-01-01T12:00:00Z,-18.13897349,149.0625,1.7529297
2050-01-01T12:00:00Z,-18.13897349,151.875,1.7432556
2050-01-01T12:00:00Z,-18.13897349,154.6875,1.7689819
2050-01-01T12:00:00Z,-18.13897349,157.5,1.7524719
2050-01-01T12:00:00Z,-18.13897349,160.3125,1.7344666
2050-01-01T12:00:00Z,-18.13897349,163.125,1.6766052
2050-01-01T12:00:00Z,-18.13897349,165.9375,1.5622559
2050-01-01T12:00:00Z,-18.13897349,168.75,1.4884644
2050-01-01T12:00:00Z,-18.13897349,171.5625,1.3977356
2050-01-01T12:00:00Z,-18.13897349,174.375,1.3771973
2050-01-01T12:00:00Z,-18.13897349,177.1875,1.4082031
2050-01-01T12:00:00Z,-18.13897349,180.0,1.445221
2050-01-01T12:00:00Z,-15.34836726,90.0,1.5135803
2050-01-01T12:00:00Z,-15.34836726,92.8125,1.4863586
2050-01-01T12:00:00Z,-15.34836726,95.625,1.5367126
2050-01-01T12:00:00Z,-15.34836726,98.4375,1.5539856
2050-01-01T12:00:00Z,-15.34836726,101.25,1.5875854
2050-01-01T12:00:00Z,-15.34836726,104.0625,1.6196594
2050-01-01T12:00:00Z,-15.34836726,106.875,1.6318665
2050-01-01T12:00:00Z,-15.34836726,109.6875,1.6503601
2050-01-01T12:00:00Z,-15.34836726,112.5,1.6974487
2050-01-01T12:00:00Z,-15.34836726,115.3125,1.6947937
2050-01-01T12:00:00Z,-15.34836726,118.125,1.6898499
2050-01-01T12:00:00Z,-15.34836726,120.9375,1.6898193
2050-01-01T12:00:00Z,-15.34836726,123.75,1.5289001
2050-01-01T12:00:00Z,-15.34836726,126.5625,2.4092102
2050-01-01T12:00:00Z,-15.34836726,129.375,2.253296
2050-01-01T12:00:00Z,-15.34836726,132.1875,2.2428894
2050-01-01T12:00:00Z,-15.34836726,135.0,2.4802856
2050-01-01T12:00:00Z,-15.34836726,137.8125,1.7476501
2050-01-01T12:00:00Z,-15.34836726,140.625,1.7153015
2050-01-01T12:00:00Z,-15.34836726,143.4375,2.1539001
2050-01-01T12:00:00Z,-15.34836726,146.25,1.6523743
2050-01-01T12:00:00Z,-15.34836726,149.0625,1.5499268
2050-01-01T12:00:00Z,-15.34836726,151.875,1.6322937
2050-01-01T12:00:00Z,-15.34836726,154.6875,1.6547546
2050-01-01T12:00:00Z,-15.34836726,157.5,1.6862488
2050-01-01T12:00:00Z,-15.34836726,160.3125,1.6921082
2050-01-01T12:00:00Z,-15.34836726,163.125,1.6445923
2050-01-01T12:00:00Z,-15.34836726,165.9375,1.5797424
