time,latitude,longitude,tasmin_mam
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-20.92957676,101.25,1.6570435
2050-01-01T12:00:00Z,-20.92957676,104.0625,1.7219238
2050-01-01T12:00:00Z,-20.92957676,106.875,1.7545471
2050-01-01T12:00:00Z,-20.92957676,109.6875,1.7153015
2050-01-01T12:00:00Z,-20.92957676,112.5,1.7419739
2050-01-01T12:00:00Z,-20.92957676,115.3125,1.945282
2050-01-01T12:00:00Z,-20.92957676,118.125,2.6144714
2050-01-01T12:00:00Z,-20.92957676,120.9375,2.8867493
2050-01-01T12:00:00Z,-20.92957676,123.75,3.017456
2050-01-01T12:00:00Z,-20.92957676,126.5625,2.7782288
2050-01-01T12:00:00Z,-20.92957676,129.375,2.7528687
2050-01-01T12:00:00Z,-20.92957676,132.1875,2.9074707
2050-01-01T12:00:00Z,-20.92957676,135.0,2.9563599
2050-01-01T12:00:00Z,-20.92957676,137.8125,3.0310974
2050-01-01T12:00:00Z,-20.92957676,140.625,3.0532227
2050-01-01T12:00:00Z,-20.92957676,143.4375,3.0355225
2050-01-01T12:00:00Z,-20.92957676,146.25,2.8600159
2050-01-01T12:00:00Z,-20.92957676,149.0625,2.2456665
2050-01-01T12:00:00Z,-20.92957676,151.875,1.8484802
2050-01-01T12:00:00Z,-20.92957676,154.6875,1.8508911
2050-01-01T12:00:00Z,-20.92957676,157.5,1.8104553
2050-01-01T12:00:00Z,-20.92957676,160.3125,1.804779
2050-01-01T12:00:00Z,-20.92957676,163.125,1.8085327
2050-01-01T12:00:00Z,-20.92957676,165.9375,1.8226929
2050-01-01T12:00:00Z,-20.92957676,168.75,1.7951965
2050-01-01T12:00:00Z,-20.92957676,171.5625,1.7953186
2050-01-01T12:00:00Z,-20.92957676,174.375,1.8057251
2050-01-01T12:00:00Z,-20.92957676,177.1875,1.7782593
2050-01-01T12:00:00Z,-20.92957676,180.0,1.744751
2050-01-01T12:00:00Z,-18.13897349,90.0,1.6046448
2050-01-01T12:00:00Z,-18.13897349,92.8125,1.6428528
2050-01-01T12:00:00Z,-18.13897349,95.625,1.6783142
2050-01-01T12:00:00Z,-18.13897349,98.4375,1.6901245
2050-01-01T12:00:00Z,-18.13897349,101.25,1.7385254
2050-01-01T12:00:00Z,-18.13897349,104.0625,1.7914734
2050-01-01T12:00:00Z,-18.13897349,106.875,1.8260193
2050-01-01T12:00:00Z,-18.13897349,109.6875,1.8487244
2050-01-01T12:00:00Z,-18.13897349,112.5,1.8084412
2050-01-01T12:00:00Z,-18.13897349,115.3125,1.9117126
2050-01-01T12:00:00Z,-18.13897349,118.125,1.8389282
2050-01-01T12:00:00Z,-18.13897349,120.9375,1.644867
2050-01-01T12:00:00Z,-18.13897349,123.75,2.5125122
2050-01-01T12:00:00Z,-18.13897349,126.5625,2.5482483
2050-01-01T12:00:00Z,-18.13897349,129.375,2.5075073
2050-01-01T12:00:00Z,-18.13897349,132.1875,2.721222
2050-01-01T12:00:00Z,-18.13897349,135.0,2.8353271
2050-01-01T12:00:00Z,-18.13897349,137.8125,2.7297974
2050-01-01T12:00:00Z,-18.13897349,140.625,2.6059875
2050-01-01T12:00:00Z,-18.13897349,143.4375,2.4558105
2050-01-01T12:00:00Z,-18.13897349,146.25,2.2756348
2050-01-01T12:00:00Z,-18.13897349,149.0625,1.8963013
2050-01-01T12:00:00Z,-18.13897349,151.875,1.7950745
2050-01-01T12:00:00Z,-18.13897349,154.6875,1.7624512
2050-01-01T12:00:00Z,-18.13897349,157.5,1.7231445
2050-01-01T12:00:00Z,-18.13897349,160.3125,1.7037048
2050-01-01T12:00:00Z,-18.13897349,163.125,1.7155151
2050-01-01T12:00:00Z,-18.13897349,165.9375,1.6965332
2050-01-01T12:00:00Z,-18.13897349,168.75,1.6687317
2050-01-01T12:00:00Z,-18.13897349,171.5625,1.6690369
2050-01-01T12:00:00Z,-18.13897349,174.375,1.6963501
2050-01-01T12:00:00Z,-18.13897349,177.1875,1.68927
2050-01-01T12:00:00Z,-18.13897349,180.0,1.6384277
2050-01-01T12:00:00Z,-15.34836726,90.0,1.5953369
2050-01-01T12:00:00Z,-15.34836726,92.8125,1.6206055
2050-01-01T12:00:00Z,-15.34836726,95.625,1.6605835
2050-01-01T12:00:00Z,-15.34836726,98.4375,1.6763611
2050-01-01T12:00:00Z,-15.34836726,101.25,1.6862488
2050-01-01T12:00:00Z,-15.34836726,104.0625,1.7006531
2050-01-01T12:00:00Z,-15.34836726,106.875,1.7118225
2050-01-01T12:00:00Z,-15.34836726,109.6875,1.7368774
2050-01-01T12:00:00Z,-15.34836726,112.5,1.8319397
2050-01-01T12:00:00Z,-15.34836726,115.3125,1.8901062
2050-01-01T12:00:00Z,-15.34836726,118.125,1.8985901
2050-01-01T12:00:00Z,-15.34836726,120.9375,1.7871094
2050-01-01T12:00:00Z,-15.34836726,123.75,1.7997437
2050-01-01T12:00:00Z,-15.34836726,126.5625,2.4149475
2050-01-01T12:00:00Z,-15.34836726,129.375,2.3752747
2050-01-01T12:00:00Z,-15.34836726,132.1875,2.5608826
2050-01-01T12:00:00Z,-15.34836726,135.0,2.5729675
2050-01-01T12:00:00Z,-15.34836726,137.8125,1.9432678
2050-01-01T12:00:00Z,-15.34836726,140.625,1.8555298
2050-01-01T12:00:00Z,-15.34836726,143.4375,2.1560059
2050-01-01T12:00:00Z,-15.34836726,146.25,1.8405457
2050-01-01T12:00:00Z,-15.34836726,149.0625,1.7872925
2050-01-01T12:00:00Z,-15.34836726,151.875,1.8000183
2050-01-01T12:00:00Z,-15.34836726,154.6875,1.7698975
2050-01-01T12:00:00Z,-15.34836726,157.5,1.7431641
2050-01-01T12:00:00Z,-15.34836726,160.3125,1.7454834
2050-01-01T12:00:00Z,-15.34836726,163.125,1.7319946
2050-01-01T12:00:00Z,-15.34836726,165.9375,1.682373
2050-01-01T12:00:00Z,-15.34836726,168.75,1.6716919
2050-01-01T12:00:00Z,-15.34836726,171.5625,1.6531067
2050-01-01T12:00:00Z,-15.34836726,174.375,1.6620178
